20140101_N,max_ndvi,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,Label
3896.94,8497.89,7756.78,8267.47,1586.58,892.5980000000002,7585.15,7682.92,1762.9,4279.47,8243.14,8325.13,5982.85,8497.89,1715.99,1537.35,1125.66,711.9110000000002,1379.94,8074.54,663.1360000000002,3000.27,2320.65,7201.57,7434.09,2731.21,8114.38,5604.96,0
750.5260000000002,7989.94,6302.7,7402.23,327.774,6808.53,7069.07,1010.85,4000.55,7594.82,7491.89,7989.94,340.661,7460.75,5633.17,4338.55,5204.14,577.682,5134.34,7576.34,265.517,1535.04,2409.45,6974.17,3883.33,7649.34,7840.77,7834.32,0
554.987,6132.46,5198.11,4111.37,4321.24,2040.62,3627.57,3580.7,3153.32,4388.07,4712.03,3923.67,421.99300000000005,5747.09,4859.52,5275.81,1060.95,379.641,3211.1,6132.46,4456.35,772.895,3198.84,2474.75,2730.36,396.396,4067.03,364.78,1
7957.86,8160.92,8030.04,7892.34,7949.27,7012.27,7701.77,4672.23,5916.87,7968.58,8025.54,7846.06,7728.29,8160.92,2135.59,1359.66,6804.13,1333.95,2007.82,7747.48,3562.95,1692.17,422.625,7543.64,261.35900000000004,7934.14,8067.55,3054.14,0
4424.85,8042.37,7527.78,8042.37,1512.46,895.6610000000002,1908.92,6493.31,1457.96,771.505,7364.82,7399.12,1500.78,2982.99,6229.56,6823.77,4263.36,494.893,4481.65,7500.0,840.137,3783.81,839.306,1428.07,1016.05,6212.03,6105.08,1835.61,0
1219.67,8157.11,3711.05,7528.29,556.934,2998.3,427.74,6204.22,3784.55,5758.28,8017.65,7973.12,6663.87,5554.47,443.80300000000005,2543.36,949.221,1650.12,5541.92,4630.16,5222.31,3641.17,476.975,1233.11,1599.94,299.757,7710.26,8157.11,0
7420.0,7880.79,7872.61,7880.79,5664.79,6788.82,624.253,1782.82,7146.51,7070.81,746.5110000000002,7634.36,2536.59,4539.23,2544.29,2136.44,3262.32,668.7860000000002,5883.21,2376.77,4578.81,5509.25,6132.38,7045.88,490.736,1218.73,5007.21,785.966,0
443.991,8105.02,7755.76,7779.26,2272.21,924.889,393.27,7921.22,388.895,5878.42,3709.33,2988.7,306.346,1251.32,249.77,2085.85,991.481,1246.17,2326.81,6903.96,7062.91,7079.43,1099.14,1227.98,287.132,281.5540000000001,8105.02,960.6,0
7572.31,7901.28,7901.28,7727.11,2823.94,5218.9,5390.88,1545.81,2036.29,913.288,851.449,3919.53,1923.47,1557.03,5112.93,1863.26,290.738,1581.58,6144.3,3347.37,6206.25,5333.26,6767.0,522.844,992.922,595.0,7418.2,806.275,0
503.426,7827.79,5401.14,2589.93,1868.3,683.86,2738.54,3481.31,6546.09,7827.79,7590.02,4077.27,1284.18,1951.83,677.554,1244.96,290.87,1042.13,4996.4,1633.75,1836.03,2336.36,2554.08,3473.61,1006.39,391.291,6828.28,356.027,2
1059.37,8450.23,7667.58,8450.23,8418.33,7612.87,2486.23,3454.78,5327.29,7685.81,5668.89,6404.11,781.938,1127.12,7714.84,2860.6,4750.54,541.269,4462.0,6550.32,7109.12,4740.96,4961.6,985.995,1604.15,7111.09,7726.64,5756.07,0
7922.84,8041.01,6187.04,7722.9,7650.19,2839.32,1334.1,7612.76,5048.78,6140.64,7266.35,8041.01,4768.92,7077.39,5629.57,1670.44,4211.34,1910.04,5373.6,7747.3,4913.33,6451.67,1154.34,2200.79,5609.71,788.7080000000002,5619.61,1426.94,0
491.895,1530.03,1189.38,1130.26,322.274,1530.03,843.232,915.981,715.107,-430.983,-780.6310000000002,654.007,406.767,296.676,489.551,990.377,952.156,497.036,651.298,1228.36,1132.85,1506.91,407.076,304.434,508.147,265.097,497.136,287.894,1
6790.38,7402.6,5615.18,4707.95,3622.39,1352.72,5607.25,4437.94,6224.44,5656.79,1378.59,7402.6,1068.88,1653.4,4278.96,1148.18,452.241,1199.74,6882.62,1785.76,2156.15,6763.95,5240.03,570.008,2745.35,541.0980000000002,1355.93,639.9730000000002,2
435.051,6072.6,4604.83,4127.98,3460.18,3101.55,2804.19,2039.88,3722.71,3575.03,2839.44,5124.32,3499.26,4797.03,5099.27,6072.6,5064.75,1072.48,2826.01,5301.18,3832.75,3669.48,378.391,3244.31,4300.47,3070.03,3164.51,4505.82,1
1103.52,7594.07,7512.62,879.7689999999999,7594.07,5777.36,187.649,3138.18,646.4159999999998,2390.8,417.49300000000005,4418.24,1788.01,816.028,488.372,2074.29,1500.44,1928.88,5530.99,793.3430000000002,6864.78,975.329,1300.57,2301.66,3626.13,1627.3,7162.63,611.129,0
6843.65,8102.51,7181.03,3866.47,6073.71,5214.95,1359.03,7691.81,7162.57,7948.57,7366.0,8102.51,740.078,2945.84,6194.95,5361.25,2049.07,669.265,4486.32,3501.32,1002.85,5849.56,1625.92,3632.37,3003.01,742.6160000000001,7851.89,4962.01,3
636.658,7024.53,7024.53,4800.9,2011.38,1431.69,699.948,4607.58,4893.39,5721.42,1522.26,3676.82,6596.06,5197.25,922.942,614.18,2385.83,1649.89,5862.43,6269.85,4443.87,3856.17,3894.99,3938.03,664.04,340.0080000000001,2700.27,4049.0,2
412.492,8054.28,5224.62,4875.4,8054.28,7999.76,190.963,2035.28,2120.95,7527.47,545.448,391.596,361.749,1626.88,551.944,1065.57,456.078,1389.4,2247.75,733.345,4135.5,1841.92,7176.47,338.915,7169.03,438.893,6798.21,351.05,0
443.894,2600.21,1567.68,2238.04,347.852,895.7539999999998,686.678,1935.27,530.928,658.922,1359.64,1384.15,406.065,1134.22,430.841,169.83599999999996,2026.1,528.026,1053.9,2600.21,1159.22,-170.468,33.1014,464.097,337.001,197.666,1266.46,1501.2,1
310.445,8010.83,1064.96,3869.19,8010.83,7355.88,371.089,7170.5,1650.38,6578.95,1082.99,1078.2,374.895,1107.33,447.196,1057.44,509.646,1703.41,1141.98,640.159,1032.58,523.97,3035.97,312.098,2867.64,1067.87,6793.2,461.694,0
452.81,6788.03,2813.64,2814.04,1073.06,1390.43,1877.55,6788.03,6602.85,2147.04,3219.87,379.174,138.72799999999998,2344.38,1015.58,940.649,309.874,1101.86,4336.24,2255.8,2581.58,3029.38,3403.83,4028.93,818.6289999999998,404.839,6459.78,334.987,2
824.091,8253.43,7426.09,6904.99,570.891,6498.18,6269.74,6818.39,6788.56,6914.08,7613.62,6090.08,438.548,1039.37,2738.22,8253.43,2076.26,648.182,5668.53,2092.6,6937.19,2297.81,5298.75,2709.08,891.067,3466.97,7421.14,7326.2,0
1218.06,8185.06,7663.29,8185.06,8083.19,7326.67,3673.06,7035.9,4918.77,7820.55,7717.93,7914.32,859.85,963.611,7410.54,4737.21,4697.3,478.209,3815.2,7862.14,6650.08,4206.75,5123.54,1256.59,1159.74,7119.7,7408.92,4278.8,0
742.998,5189.7,2950.85,2973.32,242.828,2903.37,3245.36,3240.9,3999.45,546.015,5189.7,2845.81,431.512,728.926,630.645,2806.84,888.827,605.4019999999998,1840.24,2196.23,949.307,2747.96,307.23,402.341,437.062,196.961,3851.83,968.055,1
2934.23,8130.69,7775.61,4768.02,6418.62,8130.69,1830.4,630.271,1013.07,7751.63,7821.5,7834.71,747.414,5794.88,805.9780000000002,1167.89,388.501,3750.92,883.291,7728.26,2023.84,856.959,2104.77,342.547,1255.16,438.615,7090.63,7177.25,0
2919.14,7080.16,2911.93,3180.93,6006.05,5913.85,1477.65,6749.01,3774.5,6807.79,5058.28,485.697,2187.42,1950.56,2136.3,3571.46,632.276,1138.58,6328.37,5316.9,4008.87,3284.83,4186.17,1593.32,669.0210000000002,359.00699999999995,7080.16,352.842,2
3331.98,6581.75,5723.25,5826.02,5647.91,4834.38,5264.05,4880.82,3369.51,5986.0,703.1410000000002,6581.75,1499.46,5388.53,5983.45,6526.2,914.198,1424.57,2804.26,1220.51,4201.76,2549.41,321.597,1520.58,1021.8,5205.14,5866.54,5878.26,0
8025.93,8025.93,7756.33,5519.08,7907.15,6981.59,1215.68,7780.99,7517.72,7314.05,6477.3,8016.24,4298.03,677.567,324.913,875.7389999999998,443.941,3219.16,797.0989999999998,5269.18,4830.99,901.772,3291.75,758.166,7903.72,445.797,7475.53,1151.25,0
4043.49,6879.71,6159.59,5330.98,3930.17,5401.51,706.3530000000002,2187.81,3844.35,3063.08,927.103,6603.49,3853.26,5511.04,5558.11,302.055,6879.71,2366.66,5486.59,6563.04,4211.76,539.2869999999998,3231.71,3386.55,566.534,4815.82,6255.84,1258.06,0
401.424,7736.76,1859.98,5417.76,3650.18,5104.01,5080.24,5295.06,5535.58,6182.16,6708.77,6606.9,636.877,7613.13,1891.03,7736.76,7191.08,572.192,4875.05,6283.93,1314.0,2765.26,4558.96,4952.77,2458.23,6082.87,6231.64,6680.95,0
600.87,8184.82,4425.65,7261.26,6877.25,6138.28,6330.52,6826.6,1374.6,6767.96,7183.08,7616.66,2126.17,8184.82,6987.0,6914.54,7692.31,540.932,2303.47,7839.06,6676.62,1690.96,1502.47,6358.49,4725.78,1458.77,6848.94,885.6010000000001,0
519.59,8455.5,8102.93,1106.75,8455.5,8354.93,3262.42,8127.86,304.2920000000001,7674.35,2589.83,4595.29,1153.82,1158.8,801.035,1462.59,377.503,4171.26,2172.71,7839.6,2068.88,6163.15,7095.55,984.202,7558.69,1334.62,7545.54,1942.8,0
426.298,1259.19,1082.69,1055.61,386.7,888.273,1259.19,889.087,604.639,909.376,887.618,964.277,533.158,472.663,198.816,683.6210000000002,194.524,722.321,1142.52,923.646,944.19,394.3730000000001,824.9069999999998,392.284,365.901,421.048,871.425,896.539,1
5255.03,6086.06,5267.67,5173.81,4491.97,4351.19,3587.93,3799.64,4200.45,4545.79,5569.84,4810.48,2210.14,1933.7,3928.27,3305.16,1510.65,753.581,2621.08,4245.17,3713.89,4278.17,928.013,1537.64,1671.7,1489.27,6086.06,5865.89,3
2449.1,8400.54,7858.06,8400.54,7215.19,8067.4,7803.45,7681.34,4820.3,4823.47,7298.44,7160.94,1816.55,7695.0,4463.16,7243.84,2994.48,1057.35,1798.02,2101.22,2109.25,2427.88,770.0239999999999,624.263,3067.58,5279.46,7276.21,7033.55,0
2815.22,7742.43,7156.84,3960.59,1811.11,5264.91,728.775,7494.05,7243.98,5314.2,7742.43,7491.52,624.373,4698.29,6232.54,5190.41,2152.81,688.051,5037.32,4492.33,3958.44,6567.92,3832.57,1423.52,1264.28,801.285,7443.71,6457.03,3
3614.14,5946.84,5356.69,3630.33,1294.02,2988.49,2519.51,4547.81,5012.41,5299.92,5946.84,5919.05,589.578,4713.37,1232.03,5742.14,2828.28,4176.61,3484.0,5691.68,4385.24,2393.54,1825.84,1717.21,1386.95,731.53,5224.69,3518.8,3
1283.85,7936.3,7781.79,7527.78,7433.61,2086.72,6467.79,6864.75,1094.93,7012.83,7163.5,7633.3,5157.4,7936.3,2047.58,1678.23,6996.31,933.428,1896.37,6920.12,354.533,2386.56,2483.7,5851.05,5507.16,6506.09,6565.14,7194.74,0
2885.43,8130.62,7117.3,6157.64,1100.45,5631.33,436.8,5177.87,5808.95,524.295,1014.11,8130.62,8027.51,1229.74,639.0830000000002,3058.65,1627.63,2049.11,5708.0,1035.2,6419.95,926.747,6150.51,2343.29,4879.92,739.7330000000002,7458.21,620.369,0
2572.54,7310.98,5497.33,656.1160000000001,4960.06,5472.9,3390.93,449.263,1531.98,3497.75,7310.98,4237.4,7177.67,6576.58,7187.35,1725.92,3685.34,937.787,3470.13,4846.42,4556.81,2809.15,1396.0,4282.57,2896.21,914.376,5201.31,5066.79,1
3873.58,8136.24,7743.18,7546.83,7735.8,7828.85,946.857,5569.68,7512.67,1176.34,8136.24,8050.64,7886.0,3121.48,6346.07,334.006,7693.16,1278.92,3557.61,7536.18,1475.24,6598.13,6284.05,3454.14,1997.21,1671.63,7878.73,1869.45,0
675.118,7973.93,7644.24,7973.93,486.947,5584.07,367.081,7219.26,6636.0,5650.44,958.433,1335.91,344.331,643.655,432.359,2301.08,917.364,1869.34,6423.51,650.726,946.836,6214.88,549.158,906.324,909.189,256.41,7370.11,500.92,0
872.63,5259.66,3571.33,2116.21,1812.62,1930.73,2286.28,1818.85,1964.69,2046.29,2108.51,3897.19,505.004,1796.89,2955.13,3299.73,4020.05,1351.9,4059.92,3895.73,4765.64,2641.34,2514.73,1448.38,460.144,2546.54,5259.66,5115.58,0
393.693,7752.76,7563.57,4902.69,7516.05,7752.76,479.466,1917.67,993.243,3368.69,1323.23,4890.07,2434.02,1347.09,366.538,463.694,973.976,836.4789999999998,3105.38,4563.31,6905.64,7299.86,7021.63,388.274,320.7940000000001,669.618,2461.0,481.425,0
2323.07,7892.44,1064.47,7892.44,540.0790000000002,7402.62,7423.36,7685.51,5063.21,7127.33,6767.89,6869.74,837.064,7255.06,1439.13,6662.09,6637.07,667.905,2882.8,7800.88,618.179,1522.65,954.423,1601.91,1244.01,5005.71,7138.2,6799.73,0
3032.06,7944.3,629.1619999999998,2494.71,345.761,5446.59,382.1880000000001,7567.79,362.85,7648.49,7750.17,7944.3,3559.85,792.888,2146.99,803.674,481.963,3685.12,1056.36,6884.85,499.85,631.439,545.971,347.983,693.242,4091.16,6913.99,6083.99,0
5051.38,8566.42,8024.18,8566.42,7553.93,7764.09,7659.47,7967.9,2968.58,7705.62,6484.69,7840.58,1636.79,8276.89,6782.93,8534.84,1074.5,407.92,2162.0,8260.76,6066.02,3148.83,1876.45,7456.29,1771.28,4219.38,7357.66,5642.88,0
386.681,2193.94,1769.97,1749.56,1967.89,1849.91,1630.4,1958.38,1438.2,1831.18,1665.45,2001.84,410.19,2048.98,2002.29,2148.61,1892.46,470.171,991.009,2193.94,2129.83,1922.23,1716.76,443.152,495.775,631.14,1588.67,1956.52,1
876.987,7424.43,5257.76,6267.64,691.123,2817.38,1090.13,1125.42,6543.52,7280.48,7303.3,7424.43,797.007,4907.46,3225.26,5714.74,3274.51,477.406,2785.98,7065.3,5347.72,3515.45,1614.82,3171.03,1606.53,2133.86,6965.88,3028.18,0
1534.47,7703.78,7703.78,475.236,7348.18,6207.56,368.503,294.06,1417.29,6092.86,3729.12,441.834,349.159,1845.23,446.146,1387.55,565.868,1591.37,4456.98,472.621,6515.75,710.783,2116.9,309.986,714.784,757.075,6171.11,405.349,0
406.651,7982.65,7724.61,450.925,7567.1,7982.65,351.32199999999995,492.882,441.228,6848.59,673.673,487.771,315.593,7303.13,274.813,958.338,385.397,1361.67,1055.2,3672.94,1130.78,2285.98,6789.2,380.576,2585.46,295.142,7314.04,342.676,0
1742.87,8230.78,7951.93,7772.94,3562.49,7060.89,7053.92,7516.71,607.339,7467.64,7726.21,7843.3,6852.71,8230.78,6751.29,3936.0,1353.1,822.4069999999998,3669.14,8204.3,365.721,1770.64,2774.35,1026.7,6936.82,1640.44,7173.45,5632.47,0
802.074,7477.92,3815.95,3803.22,4877.21,4830.19,481.316,3686.65,6376.16,7477.92,7235.51,4930.23,2204.3,2840.38,3696.47,1339.33,5844.05,1389.11,1854.55,2885.31,3949.25,4097.51,3354.76,2983.09,5870.95,989.48,5826.39,2940.64,2
2069.59,4509.92,4202.12,2597.63,610.418,2245.15,485.437,2630.02,1713.76,2284.47,2741.82,3720.98,4509.92,4148.63,2811.76,2704.56,3173.52,947.017,3349.7,2975.08,402.396,2373.39,1427.72,2080.4,2264.47,722.5039999999998,2422.17,2672.12,1
996.617,7782.4,7691.21,1636.25,3786.08,7782.4,296.6670000000001,6844.93,4225.41,2819.43,800.817,258.67400000000004,800.9169999999998,1180.08,668.0310000000002,908.473,264.684,1351.36,3251.04,526.419,5307.74,670.96,6448.83,320.184,7060.97,532.196,6604.95,340.8880000000001,0
1890.3,7747.28,7694.63,3743.8,3754.68,3241.83,303.133,7747.28,3068.97,4143.38,6507.85,6700.91,4350.8,1126.01,408.02,2327.39,1683.62,1362.13,4067.24,531.734,6266.02,1552.53,3421.05,2183.87,6724.12,128.42,6204.78,2716.51,0
1165.57,7750.38,7450.82,7466.87,7494.83,6917.87,703.867,1116.78,7277.22,7681.78,7750.38,7467.57,5591.51,3231.4,5904.28,396.273,7748.6,1014.21,3725.74,5995.69,5347.13,6484.87,6331.96,5580.69,1165.39,928.996,5543.64,7388.68,0
4618.18,7952.6,6897.08,790.3480000000002,374.706,1577.57,303.997,7952.6,1763.74,527.7869999999998,3850.55,7870.13,788.138,479.908,297.905,2691.58,721.99,2342.14,4397.85,934.608,1493.95,2083.85,689.2760000000002,2720.15,624.528,308.956,7469.62,792.597,0
850.2439999999998,7512.95,6105.8,5861.8,2589.84,4618.34,560.419,5671.09,6375.13,6833.73,1462.14,7512.95,7341.64,5061.34,1925.21,604.057,6256.61,2713.73,6091.59,6587.86,5435.16,5629.41,5322.1,6027.08,475.975,344.8280000000001,2834.34,2825.26,2
5483.08,7922.02,7781.91,791.433,6129.7,7873.39,1114.56,7922.02,615.21,1827.02,7857.14,7715.25,543.422,562.379,495.437,1317.72,453.288,3049.05,2532.52,7831.3,7027.29,7872.83,2190.94,358.617,1659.51,339.271,7043.64,1634.96,0
614.79,8221.02,7983.81,785.243,8057.2,7993.46,1374.35,5557.52,2277.73,2178.58,1023.47,8221.02,2328.63,978.214,361.909,2288.8,3535.1,1994.58,6168.25,1466.09,1014.61,1185.2,1266.1,2896.72,2963.16,2011.65,7733.28,1169.85,0
956.215,7870.96,6687.13,7870.96,7680.82,6800.12,6641.14,7143.02,5663.4,5701.46,7352.86,3045.61,1780.13,3152.9,5562.22,7169.18,7134.53,433.865,4030.73,7760.59,1146.19,4153.1,772.887,1316.8,778.72,901.026,6852.49,3113.12,0
7746.4,7817.53,7374.89,6343.43,6497.9,6550.72,6781.12,7135.4,364.505,2749.17,3121.61,7762.23,7817.53,4669.52,393.68300000000005,1258.97,310.591,2726.97,2610.05,6416.56,5636.08,1003.19,2054.51,400.631,6214.98,564.097,6725.95,1345.61,0
624.804,7926.83,7725.67,6205.79,522.633,2042.62,346.761,1345.0,934.801,1477.3,786.802,634.364,238.459,615.903,425.73,1295.93,422.132,1548.24,6160.06,984.599,3985.34,3460.31,783.1610000000002,1058.9,459.874,275.78,7926.83,537.881,0
1568.35,8171.13,7780.17,7524.3,5487.09,381.819,6154.37,6269.2,4044.69,7171.04,7309.21,7614.54,7449.74,8171.13,522.9590000000002,1233.06,6730.43,988.315,2259.84,7827.0,862.189,2959.07,4488.89,2857.08,5930.08,676.552,6520.12,7176.06,0
638.214,8504.99,7896.86,5997.26,5721.83,8504.99,568.14,7313.12,1387.96,557.56,600.619,6610.2,595.094,1243.38,602.2919999999998,799.467,566.925,1552.52,1607.86,8038.94,7489.64,459.051,5797.34,351.476,3170.93,419.054,6844.8,800.725,0
369.973,8321.04,7828.88,528.052,8321.04,7586.12,364.514,395.24300000000005,484.57,1910.71,792.068,460.80800000000005,393.838,2589.78,306.3590000000001,1001.08,381.679,1145.86,2566.43,7744.42,1519.26,8158.16,1185.0,256.157,543.9209999999998,314.79,7327.63,385.033,0
2444.15,8155.52,7855.89,3179.17,4694.35,8155.52,6651.8,3017.51,490.6880000000001,8089.42,8083.96,8113.58,579.726,2679.02,701.2130000000002,1288.98,428.079,3955.98,886.8,7809.12,4696.09,2270.64,3025.3,361.839,1370.3,362.691,7438.27,6779.67,0
8079.99,8079.99,7593.54,7980.79,6527.47,2040.14,1711.25,407.673,1514.43,529.942,1191.92,5906.45,4002.4,1363.17,1702.12,1289.02,277.163,1704.66,6857.11,1103.02,6249.68,679.49,5744.64,947.345,3812.01,717.813,7446.55,788.459,0
537.703,8438.57,7808.28,6298.9,8438.57,4847.49,579.039,4523.9,1981.07,7834.02,556.34,818.23,383.109,1003.91,801.482,634.072,666.556,1454.38,1275.51,7818.4,6295.63,762.202,942.591,445.023,2329.66,575.582,7037.21,1076.08,0
5273.44,7821.55,6365.04,7821.55,7808.34,7587.77,7421.9,7224.96,1758.33,7161.82,3652.59,7149.86,755.428,4814.29,5645.09,1129.5,980.705,1506.22,2922.6,6584.16,3351.72,3724.47,385.573,887.4119999999998,1868.63,7113.6,7564.74,2244.0,0
490.477,8091.45,7267.27,7738.46,605.5930000000002,6992.98,7080.75,7440.9,7166.78,6699.81,7675.61,7561.72,537.045,2156.04,4989.9,8091.45,6105.08,589.8340000000002,5460.82,7905.94,745.2919999999998,2109.4,2694.55,5338.59,1303.75,7211.21,7487.31,7245.7,0
984.57,7120.41,4650.29,808.1,6716.84,5154.77,371.492,3248.39,755.956,5039.54,3217.94,301.75,428.99,1363.54,455.892,760.569,3011.47,1599.37,2818.74,2972.35,6970.52,356.715,1670.61,364.107,500.476,519.53,7120.41,423.612,0
6848.89,8256.45,2442.79,8256.45,8155.26,399.581,6518.88,4399.1,6700.54,7627.37,7407.98,7324.51,5015.89,675.804,3071.34,1677.08,3679.14,909.091,1554.02,7988.4,5977.17,1812.35,2012.38,7468.02,4437.46,1285.98,7055.04,4102.84,0
4050.37,7700.51,7600.42,7253.74,985.103,5216.65,7700.51,7256.26,1581.77,2712.69,4751.15,7141.28,1369.15,7651.42,6563.02,4728.4,5849.8,807.154,2587.17,888.709,1652.47,3360.3,1462.8,1932.69,539.6080000000002,6851.26,7370.04,7257.92,0
354.716,7299.44,6596.85,6464.14,6567.66,6514.33,5505.22,5553.3,6290.53,6847.89,7032.39,6905.58,762.1,7299.44,6097.59,5806.8,6753.36,658.075,4083.67,1643.58,5847.49,6052.67,5322.47,4395.9,653.785,533.398,6967.44,5598.13,2
799.572,6983.61,6819.15,640.35,5136.18,966.767,359.3280000000001,5908.2,1260.57,6983.61,1344.78,217.822,399.115,1846.91,458.327,844.687,646.789,1719.98,3400.98,3414.84,4696.06,614.822,1280.66,415.88,516.798,421.597,6492.62,404.23,0
714.355,8012.96,7416.26,2699.24,7259.55,5617.05,6520.63,6129.72,5792.11,7009.48,7177.27,7199.25,3381.48,8012.96,5759.67,1675.73,4734.86,994.743,2395.73,6963.3,4009.49,3120.57,2852.87,3620.69,1717.29,1737.33,6535.85,2722.38,0
573.394,5693.08,4478.68,5693.08,3732.44,5105.12,1768.25,3216.35,1908.33,4811.24,4937.43,4573.27,466.778,968.573,389.835,695.301,626.351,656.015,3357.9,4940.74,4091.35,5325.74,4693.53,4535.74,4079.43,602.644,4154.31,1268.27,2
4592.57,4777.23,4184.82,1222.7,3186.23,3420.12,366.764,3538.27,4430.63,4115.2,993.412,1581.01,3270.61,1123.2,2336.19,2592.64,2703.29,1417.84,4161.36,4777.23,3509.92,3864.43,532.63,874.383,1121.4,422.236,4434.49,646.761,2
7517.92,7632.03,7271.86,7181.66,7341.98,7227.79,6919.1,6083.94,295.189,1832.52,7632.03,7549.32,790.153,4653.2,3704.7,1471.23,288.237,2670.11,2579.1,6714.18,5946.06,1430.01,471.42800000000005,472.165,5063.77,2599.28,6751.05,4692.48,0
517.523,8098.06,4238.27,910.798,7504.29,5899.55,207.349,8098.06,1071.93,1247.39,4429.96,8028.43,867.409,572.8969999999998,345.214,2600.59,2457.33,1644.0,2946.32,7475.64,7283.04,1431.4,1472.72,1573.09,5696.41,249.634,7652.98,851.8919999999998,0
7917.22,8204.33,1640.24,2943.24,8078.47,5196.87,394.144,619.952,2035.65,8204.33,768.128,8126.77,5594.21,2543.45,1032.74,957.203,519.832,1663.44,4783.87,930.842,6086.64,1838.73,6883.78,2169.53,7509.59,563.375,8053.72,834.1010000000001,0
5594.64,8063.08,7535.51,7427.8,5722.38,5175.1,6807.22,5659.22,5262.39,6520.86,7769.87,7738.86,2291.87,8063.08,7256.68,7350.62,7117.44,1093.02,1527.22,2134.22,2939.06,3043.37,1381.6,2532.68,387.862,5377.07,7309.82,7519.83,0
859.7230000000002,7976.66,7469.46,592.43,7719.65,7976.66,1114.87,2242.21,620.3580000000002,7845.84,7210.87,5662.1,478.994,1637.66,433.086,1194.14,728.16,3326.66,1606.67,7371.81,1474.97,1093.44,1177.76,313.481,505.327,369.959,7175.57,905.449,0
5877.53,7936.65,7101.32,7936.65,7853.01,425.447,5277.36,6742.22,1487.59,7136.64,7266.99,7278.19,7018.73,576.503,3697.55,1685.93,4644.5,909.163,1430.86,7777.01,2093.26,1885.13,1653.91,6509.32,666.332,5097.35,6712.61,5775.12,0
1314.87,7650.72,5647.6,1658.74,1056.84,7490.35,2762.68,7418.93,4941.48,876.762,772.82,7417.2,900.721,994.339,583.6619999999998,811.304,395.61800000000005,3985.15,588.711,7200.6,3107.09,7650.72,2927.43,340.8119999999999,1114.89,2593.19,6415.97,672.944,0
4625.79,8196.16,7586.45,8196.16,609.903,2938.8,6644.0,7595.26,1237.61,3371.2,7164.96,7598.64,1462.41,1856.61,6873.23,6085.22,2067.23,475.638,2551.27,7960.85,735.883,3312.74,2387.85,1995.99,1097.16,4827.24,7188.4,3072.81,0
1144.9,7915.57,6956.24,5968.37,819.153,5879.6,423.69,7835.05,524.1,425.695,4965.53,4129.0,401.918,489.159,327.787,3338.4,777.133,1061.94,4072.26,5611.68,1427.6,3163.83,3467.8,1214.47,551.5509999999998,400.192,7915.57,1141.69,0
7382.53,8008.13,7680.85,7581.58,1312.8,619.053,6420.32,7259.18,7077.02,7766.83,8008.13,7745.78,6314.01,7782.64,6602.65,2251.76,4992.13,708.2810000000002,1334.91,6593.9,5929.31,1820.77,899.128,1537.11,575.77,6921.21,7302.36,7248.77,0
560.479,8134.48,7325.91,7333.11,3796.62,7083.65,7124.64,3689.22,7065.41,6632.92,7652.63,7481.46,486.33,3652.02,987.427,8134.48,5574.86,791.607,5344.08,5145.83,6034.58,2059.34,5831.61,1796.71,2533.09,5860.35,6571.49,6800.88,0
445.25,8094.85,5152.08,7866.35,4428.85,7529.56,6362.25,7658.96,7387.81,7728.28,7658.88,7507.01,507.377,7892.64,7253.52,8094.85,6903.46,617.716,4677.86,3967.52,6678.81,3986.27,6596.88,7282.43,1591.4,6856.07,7748.24,7441.84,0
539.3580000000002,8093.44,7793.98,7926.3,595.281,7885.22,7740.7,8093.44,537.696,7916.14,7833.21,7879.96,6378.6,6716.2,5385.23,6501.31,2698.02,656.893,4027.1,4329.07,231.468,3263.12,399.24,1291.49,1065.2,1518.97,7723.33,7755.0,0
517.672,7453.23,5597.41,4360.84,3603.64,7453.23,5045.2,3392.13,3021.56,2024.31,634.9209999999998,1686.15,274.115,1368.44,5753.83,411.049,1035.66,1555.74,3464.47,4519.72,3919.62,6396.61,6560.53,4046.66,602.066,921.954,482.987,-232.731,2
2766.45,7082.85,6681.33,4005.82,3540.83,4291.14,824.71,6666.85,6356.56,7082.85,2032.4,4298.6,848.187,1916.64,2759.81,2480.21,1198.21,864.6569999999998,3249.61,4649.29,5464.52,4582.59,782.502,1419.61,5082.68,484.963,5202.19,2579.38,2
504.734,7142.72,7142.72,2686.05,5601.48,7011.86,336.1280000000001,3763.8,3409.86,6487.89,1230.27,410.23,1157.13,1074.59,406.7,681.3710000000002,494.216,1289.23,2993.72,5537.23,6269.12,3798.09,5026.42,360.232,1410.11,414.481,6502.26,405.31,0
480.53,7870.13,7658.87,1234.02,7862.48,7870.13,177.64,460.565,1210.74,6983.29,467.972,361.532,349.56,2318.58,560.678,946.766,312.644,1231.16,1587.79,738.554,1284.0,4183.62,1349.82,336.861,2243.76,393.141,6113.7,317.24,0
639.263,7746.4,5635.01,6217.1,4785.63,3007.6,3238.6,1235.76,5932.06,6965.18,5906.21,4816.84,1414.5,5719.14,5326.38,5684.46,3807.72,621.11,3641.2,7746.4,6871.92,2010.09,2810.35,2915.65,242.695,745.7639999999999,6615.24,2000.66,2
