No,year,month,day,hour,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station_Guanyuan,wd_E,wd_ENE,wd_ESE,wd_N,wd_NE,wd_NNE,wd_NNW,wd_NW,wd_S,wd_SE,wd_SSE,wd_SSW,wd_SW,wd_W,wd_WNW,wd_WSW,Label
20103,2015,6,16,14,68.0,14.0,19.0,800,228.0,32.5,998.2,12.2,0.0,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.0
34956,2017,2,24,11,17.0,6.0,30.0,600,55.0,8.4,1022.2,-11.6,0.0,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0
51,2013,3,3,2,113.0,122.0,106.0,3200,2.0,-2.8,1018.3,-12.3,0.0,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103.0
26562,2016,3,11,17,60.0,9.0,28.0,500,75.0,7.7,1015.9,-18.2,0.0,1.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.0
27665,2016,4,26,16,130.0,17.0,30.0,800,146.0,21.9,1009.3,4.9,0.0,2.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.0
2819,2013,6,26,10,135.0,3.0,52.0,2000,54.0,26.6,992.5,20.9,0.0,1.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,176.0
20014,2015,6,12,21,18.0,2.0,17.0,400,85.0,25.2,994.3,11.0,0.0,3.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0
13871,2014,9,29,22,89.0,10.0,51.0,1200,11.0,15.2,1021.7,5.9,0.0,1.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.0
28630,2016,6,5,21,100.0,12.0,44.0,900,115.0,24.4,1005.6,13.6,0.0,2.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0
32365,2016,11,8,12,42.0,8.0,33.0,500,34.0,9.9,1029.9,-6.5,0.0,2.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.0
14462,2014,10,24,13,274.0,27.0,100.0,2100,61.0,18.8,1003.8,11.4,0.0,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,248.0
6458,2013,11,25,1,14.0,7.0,19.0,400,36.0,3.5,1009.7,-9.2,0.0,2.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0
30995,2016,9,12,10,45.0,2.0,26.0,1000,57.0,23.9,1014.2,15.9,0.0,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.0
28776,2016,6,11,23,58.0,4.0,96.0,700,28.0,23.9,1004.4,14.6,0.0,1.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0
33577,2016,12,29,0,16.0,10.0,52.0,300,46.0,-2.0,1033.2,-19.0,0.0,1.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0
28302,2016,5,23,5,170.0,22.0,83.0,1400,21.0,20.5,1007.5,9.4,0.0,1.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.0
15102,2014,11,20,5,299.0,29.0,166.0,3700,2.0,0.2,1009.0,-0.1,0.0,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,279.0
13940,2014,10,2,19,61.0,2.0,84.0,1400,19.0,13.5,1008.9,11.9,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0
20030,2015,6,13,13,16.0,2.0,9.0,400,103.0,26.7,1000.6,14.5,0.0,3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0
7360,2014,1,1,15,55.0,13.0,35.0,400,55.0,12.3,1008.8,-10.7,0.0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0
28103,2016,5,14,22,65.0,2.0,42.0,700,33.0,13.5,1011.2,11.4,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0
952,2013,4,9,15,44.0,3.0,20.0,200,95.0,11.3,1014.4,-8.6,0.0,3.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.0
7532,2014,1,8,19,38.0,12.0,35.0,500,41.0,-2.2,1027.8,-21.6,0.0,2.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.0
21607,2015,8,18,6,30.0,2.0,21.0,600,118.0,23.4,1006.2,16.0,0.0,0.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0
31976,2016,10,23,7,31.0,6.0,46.0,700,2.0,5.7,1020.8,3.4,0.0,0.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.0
34681,2017,2,13,0,210.0,74.0,122.0,3700,13.0,-2.0,1023.5,-9.8,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.0
11207,2014,6,10,22,91.0,3.0,55.0,1700,59.0,19.5,1004.6,18.3,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0
2136,2013,5,28,23,22.0,3.0,85.0,800,5.0,22.5,1003.0,0.9,0.0,2.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.0
9827,2014,4,14,10,261.0,62.0,82.0,2100,62.0,20.7,1012.0,11.6,0.0,1.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266.0
32552,2016,11,16,7,128.0,12.0,74.0,1800,2.0,1.0,1016.2,-0.6,0.0,0.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78.0
8099,2014,2,1,10,152.0,76.0,82.0,1900,1.0,3.8,1012.1,0.7,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0
12325,2014,7,27,12,209.0,42.0,32.0,1500,228.0,33.8,1001.9,19.8,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,133.0
11073,2014,6,5,8,114.0,20.0,82.0,1200,36.0,26.5,1000.3,18.4,0.0,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0
17202,2015,2,15,17,306.0,115.0,148.0,5200,7.0,6.0,1009.0,-7.6,0.0,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,288.0
11340,2014,6,16,11,191.0,8.0,56.0,1400,140.0,24.2,997.1,21.9,0.1,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,191.0
9477,2014,3,30,20,47.0,3.0,60.0,300,73.0,20.5,1010.0,-0.2,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.0
9344,2014,3,25,7,239.0,36.0,151.0,2000,2.0,11.3,1006.5,4.7,0.0,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,189.0
15248,2014,11,26,7,216.0,38.0,127.0,4000,3.0,1.1,1022.0,0.1,0.0,0.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.0
7244,2013,12,27,19,80.0,40.0,89.0,1500,1.0,1.3,1021.3,-16.6,0.0,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56.0
4491,2013,9,4,2,183.0,14.0,51.0,1200,45.0,20.8,1010.8,19.1,0.0,2.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,147.0
16554,2015,1,19,17,85.0,36.0,73.0,1500,36.0,5.0,1019.0,-15.0,0.0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.0
7627,2014,1,12,18,64.0,22.0,59.0,800,28.0,-1.7,1029.1,-17.9,0.0,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0
12621,2014,8,8,20,83.0,6.0,34.0,1000,168.0,27.0,1001.5,16.0,0.0,1.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65.0
34407,2017,2,1,14,15.0,9.0,28.0,100,95.0,4.5,1032.9,-24.6,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0
4574,2013,9,7,13,49.0,9.0,16.0,800,135.0,28.2,1010.5,14.1,0.0,1.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0
17731,2015,3,9,18,21.0,2.0,20.0,300,65.0,2.9,1030.7,-31.3,0.0,3.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
24638,2015,12,22,13,288.0,37.0,115.0,4100,6.0,-0.3,1023.4,-3.5,0.0,1.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.0
27820,2016,5,3,3,82.0,2.0,37.0,400,3.0,9.3,999.3,7.4,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.0
26283,2016,2,29,2,10.0,5.0,23.0,300,54.0,-4.8,1030.9,-18.3,0.0,0.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
27513,2016,4,20,8,72.0,11.0,63.0,900,18.0,12.4,1011.3,4.1,0.0,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67.0
31708,2016,10,12,3,53.0,2.0,55.0,700,15.0,12.8,1021.3,8.5,0.0,1.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0
32177,2016,10,31,16,20.0,5.0,13.0,200,58.0,6.0,1031.2,-18.0,0.0,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0
12328,2014,7,27,15,130.0,25.0,17.0,1100,232.0,34.1,999.4,20.8,0.0,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97.0
14001,2014,10,5,8,49.0,2.0,46.0,1100,8.0,15.4,1019.7,8.8,0.0,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49.0
25418,2016,1,24,1,52.0,5.0,9.0,300,55.0,-14.8,1039.7,-30.5,0.0,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0
10369,2014,5,7,0,202.0,32.0,113.0,1800,22.0,12.9,998.1,12.0,0.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127.0
31538,2016,10,5,1,24.0,2.0,43.0,1600,2.0,13.6,1012.5,12.7,0.1,1.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
32507,2016,11,14,10,84.0,2.0,33.0,400,37.0,11.0,1019.1,-13.9,0.0,3.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0
34240,2017,1,25,15,165.0,46.0,95.0,2500,34.0,2.75,1025.75,-9.5,0.0,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,165.0
26439,2016,3,6,14,177.0,28.0,61.0,1500,29.0,9.9,1010.6,-8.7,0.0,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.0
2557,2013,6,15,12,195.0,55.0,63.0,1800,111.0,27.8,1001.5,17.0,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,137.0
3069,2013,7,6,20,97.0,22.0,17.0,1300,193.0,31.1,995.4,20.7,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63.0
31491,2016,10,3,2,87.0,4.0,43.0,800,17.0,19.5,1004.9,16.9,0.0,0.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0
18677,2015,4,18,4,230.0,23.0,114.0,1000,3.0,14.8,1005.5,6.4,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,115.0
26689,2016,3,17,0,299.0,41.0,91.0,1700,67.0,11.3,1011.3,1.0,0.0,1.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,299.0
33504,2016,12,25,23,209.0,61.0,108.0,3400,23.0,0.9,1025.1,-5.4,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.0
29075,2016,6,24,10,13.0,2.0,25.0,300,60.0,30.2,1002.5,6.1,0.0,1.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.0
29069,2016,6,24,4,21.0,2.0,40.0,500,35.0,19.1,1002.1,17.2,0.0,1.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
25300,2016,1,19,3,42.0,8.0,66.0,800,2.0,-13.4,1026.4,-21.6,0.0,1.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
29182,2016,6,28,21,142.0,2.0,51.0,1100,44.0,21.2,1002.2,19.3,0.2,0.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0
34895,2017,2,21,22,62.0,2.0,50.0,800,21.0,-2.3,1021.9,-4.3,0.4,1.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62.0
15452,2014,12,4,19,27.0,4.0,43.0,500,38.0,0.4,1033.0,-24.9,0.0,4.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0
9997,2014,4,21,12,39.0,2.0,30.0,400,92.0,22.8,1010.4,-0.7,0.0,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.0
22636,2015,9,30,3,23.0,2.0,46.0,600,5.0,13.5,1020.3,12.9,0.0,1.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
7664,2014,1,14,7,35.0,28.0,71.0,1000,1.0,-5.9,1029.2,-15.9,0.0,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.0
1296,2013,4,23,23,219.0,10.0,106.0,2399,2.0,8.3,1007.4,7.5,0.0,0.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0
2961,2013,7,2,8,25.0,8.0,23.0,500,2.0,28.9,991.1,16.8,0.0,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.0
30935,2016,9,9,22,36.0,2.0,81.0,700,2.0,23.2,1004.9,15.0,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.0
8856,2014,3,4,23,5.0,27.0,33.0,300,46.0,1.8,1024.0,-18.3,0.0,1.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0
1662,2013,5,9,5,50.0,16.0,48.0,500,33.0,17.6,1005.4,11.2,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36.0
5873,2013,10,31,16,157.0,18.0,112.0,1900,14.994000000000002,11.7,1020.6,5.8,0.0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,156.0
5710,2013,10,24,21,60.0,3.0,38.0,700,52.0,9.5,1022.2,0.6,0.0,0.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.0
26065,2016,2,20,0,10.0,2.0,17.0,300,60.0,-1.8,1029.7,-19.3,0.0,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0
34321,2017,1,29,0,344.0,89.0,97.0,3800,2.0,-3.525,1018.0,-6.5,0.0,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,293.0
19349,2015,5,16,4,90.0,3.0,89.0,900,2.0,11.3,1008.5,8.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0
5242,2013,10,5,9,321.0,22.0,81.0,2400,12.0,18.3,1015.1,13.8,0.0,1.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.0
10156,2014,4,28,3,44.0,7.0,46.0,400,52.0,12.0,1015.9,9.0,0.0,0.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.0
34648,2017,2,11,15,15.0,5.0,20.0,200,102.0,9.2,1021.7,-17.9,0.0,2.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.0
414,2013,3,18,5,92.0,5.0,11.0,300,107.0,8.6,999.8,-8.0,0.0,4.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.0
1192,2013,4,19,15,47.0,14.0,27.0,600,83.0,7.3,1017.1,-0.9,0.0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.0
31603,2016,10,7,18,49.0,2.0,64.0,1900,2.0,14.9,1012.5,13.3,0.0,0.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49.0
16999,2015,2,7,6,28.0,8.0,22.0,400,64.0,3.0,1022.0,-15.2,0.0,3.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0
26477,2016,3,8,4,16.0,2.0,8.0,200,70.0,-0.6,1025.8,-22.7,0.0,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
8353,2014,2,12,0,167.0,82.0,112.0,3300,1.0,-5.6,1023.3,-11.1,0.0,0.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,169.0
34946,2017,2,24,1,90.0,20.0,76.0,1200,9.0,0.6,1022.1,-8.1,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64.0
9910,2014,4,17,21,114.0,17.0,64.0,1200,80.0,15.7,1010.5,11.3,0.0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,131.0
19042,2015,5,3,9,110.0,2.0,13.0,200,82.0,19.6,1010.4,-5.4,0.0,4.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.0
526,2013,3,22,21,90.0,17.0,60.0,800,46.0,5.6,1011.7,-3.8,0.0,2.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57.0
1408,2013,4,28,15,121.0,54.0,72.0,1700,114.0,19.9,1002.3,7.9,0.0,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78.0
16830,2015,1,31,5,19.0,31.0,52.0,600,14.0,-5.3,1035.2,-22.8,0.0,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.0
31310,2016,9,25,13,179.0,4.0,54.0,1400,94.0,25.2,1010.1,19.1,0.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150.0
18894,2015,4,27,5,133.0,9.0,27.0,700,89.0,18.5,1002.1,11.8,0.0,1.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0
3305,2013,7,16,16,28.0,4.0,22.0,200,80.0,34.3,995.6,12.6,0.0,1.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.0
29111,2016,6,25,22,81.0,2.0,52.0,400,69.0,31.9,1001.9,8.2,0.0,2.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.0
13897,2014,10,1,0,115.0,9.0,60.0,900,13.0,12.4,1014.2,6.2,0.0,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83.0
12784,2014,8,15,15,35.0,5.0,22.0,600,163.0,32.4,998.9,17.1,0.0,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26.0
30281,2016,8,13,16,25.0,12.0,35.0,700,75.0,32.4,1000.4,19.3,0.0,1.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0
25025,2016,1,7,16,21.0,4.0,23.0,400,54.0,0.6,1024.6,-17.7,0.0,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0
28534,2016,6,1,21,108.0,5.0,47.0,700,140.0,26.1,1007.4,7.6,0.0,1.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.0
20004,2015,6,12,11,12.0,2.0,4.0,300,77.0,26.9,993.9,7.9,0.0,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0
24141,2015,12,1,20,392.0,26.0,109.0,5600,2.0,0.1,1015.4,0.1,0.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,385.0
30712,2016,8,31,15,13.0,2.0,21.0,100,94.0,34.1,989.9,1.8,0.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0
26357,2016,3,3,4,249.0,56.0,140.0,3900,2.0,4.0,1007.6,-3.1,0.0,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.0
19444,2015,5,20,3,27.0,2.0,25.0,300,60.0,19.9,1010.6,1.3,0.0,2.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0
33600,2016,12,29,23,416.0,30.0,93.0,3000,2.0,-2.1,1028.4,-7.0,0.0,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326.0
15359,2014,11,30,22,407.0,3.0,12.0,200,53.0,-3.0,1015.0,-26.8,0.0,4.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.0
18354,2015,4,4,17,73.0,3.0,26.0,500,151.0,16.7,1006.1,1.9,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69.0
3884,2013,8,9,19,137.0,10.0,36.0,400,225.0,31.1,995.7,23.7,0.0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0
33549,2016,12,27,20,180.0,17.0,72.0,1400,22.0,-0.2,1028.8,-8.2,0.0,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127.0
29281,2016,7,3,0,108.0,2.0,63.0,900,69.0,27.7,1001.7,16.3,0.0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.0
20053,2015,6,14,12,18.0,2.0,15.0,400,121.0,29.5,1004.3,12.0,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0
357,2013,3,15,20,320.0,97.0,121.0,2000,84.0,6.3,1013.8,1.4,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,296.0
2408,2013,6,9,7,4.0,8.0,42.0,600,13.0,18.8,1004.1,16.6,0.0,3.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.0
2083,2013,5,26,18,128.0,22.0,30.0,1600,58.0,20.6,1003.2,17.2,0.0,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0
18360,2015,4,4,23,119.0,5.0,35.0,700,118.0,13.3,1010.5,3.9,0.0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108.0
28120,2016,5,15,15,16.0,2.0,14.0,300,86.0,23.6,1007.7,-7.5,0.0,3.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0
2191,2013,5,31,6,150.0,22.0,40.0,600,60.0,20.5,998.4,15.1,0.0,1.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83.0
34550,2017,2,7,13,44.0,20.0,33.0,600,78.0,2.4,1026.7,-8.1,0.0,2.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.0
28913,2016,6,17,16,54.0,2.0,29.0,500,106.0,26.6,996.5,15.9,0.2,1.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.0
12021,2014,7,14,20,111.0,6.0,54.0,800,163.0,30.1,996.0,11.6,0.0,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37.0
20904,2015,7,19,23,67.0,2.0,41.0,900,20.0,22.7,1005.0,21.5,0.0,0.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0
25398,2016,1,23,5,6.0,5.0,14.0,300,48.0,-14.8,1038.5,-32.3,0.0,4.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0
31161,2016,9,19,8,11.0,2.0,50.0,400,8.0,17.7,1019.5,9.8,0.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.0
9510,2014,4,1,5,151.0,8.0,94.0,1300,2.0,8.9,1008.8,7.8,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0
536,2013,3,23,7,53.0,19.0,58.0,1100,9.0,1.8,1006.4,-3.1,0.0,2.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40.0
33641,2016,12,31,16,479.0,30.0,208.0,5300,2.0,2.8,1021.5,-6.6,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,437.0
31833,2016,10,17,8,109.0,2.0,57.0,1000,2.0,13.7,1018.0,10.5,0.0,1.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0
25043,2016,1,8,10,38.0,10.0,35.0,800,28.0,-4.0,1026.1,-17.6,0.0,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.0
22097,2015,9,7,16,31.0,2.0,15.0,500,164.0,28.7,1007.9,13.8,0.0,1.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.0
6135,2013,11,11,14,50.0,16.0,49.0,600,42.84,12.1,1019.9,-7.9,0.0,2.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37.0
11584,2014,6,26,15,141.0,2.0,33.0,1400,285.0,32.0,994.9,23.3,0.0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0
9641,2014,4,6,16,124.0,10.0,30.0,300,129.0,22.8,1007.1,-2.8,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.0
19750,2015,6,1,21,157.0,9.0,73.0,1200,128.0,28.6,997.3,19.5,0.0,2.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74.0
