No,year,month,day,hour,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station_Wanliu,wd_E,wd_ENE,wd_ESE,wd_N,wd_NE,wd_NNE,wd_NNW,wd_NW,wd_S,wd_SE,wd_SSE,wd_SSW,wd_SW,wd_W,wd_WNW,wd_WSW,Label
16488,2015,1,16,23,14.0,14.0,52.0,600,14.0,-2.0,1030.0,-16.5,0.0,1.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
11574,2014,6,26,5,168.0,4.0,21.0,900,48.0,22.4,997.6,21.7,0.0,0.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168.0
31356,2016,9,27,11,5.0,2.0,12.0,400,59.0,17.9,1018.0,2.4,0.0,5.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
2803,2013,6,25,18,152.0,14.28,92.385,3100,11.0,22.2,992.8,21.4,0.7,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,182.0
1092,2013,4,15,11,128.0,105.0,121.0,2000,45.0,17.1,997.3,-0.6,0.0,2.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.0
34944,2017,2,23,23,70.0,14.0,83.0,100,22.0,-0.3,1020.7,-8.7,0.0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0
10345,2014,5,6,0,90.0,12.0,85.0,600,20.0,10.2,1008.3,1.6,0.0,0.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.0
261,2013,3,11,20,273.0,158.0,112.0,3100,30.0,9.8,1010.4,-2.8,0.0,1.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,202.0
13403,2014,9,10,10,168.0,19.0,87.0,1300,23.0,24.9,1009.4,17.4,0.0,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107.0
19201,2015,5,10,0,37.0,4.0,56.0,600,15.0,11.2,1011.5,6.5,0.0,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.0
14264,2014,10,16,7,95.0,8.0,58.0,700,2.0,6.9,1019.0,3.1,0.0,1.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.0
22619,2015,9,29,10,50.0,2.0,37.0,1200,4.0,15.4,1025.1,14.3,0.5,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.0
19910,2015,6,8,13,13.0,4.0,18.0,300,115.0,29.7,997.6,5.7,0.0,2.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.0
22958,2015,10,13,13,28.0,6.0,50.0,500,52.0,25.9,1014.0,1.9,0.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0
11700,2014,7,1,11,221.0,15.0,115.0,1300,78.0,29.9,999.1,21.0,0.0,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,142.0
24067,2015,11,28,18,294.0,52.0,109.0,3400,3.0,-0.5,1023.2,-5.7,0.0,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,294.0
3209,2013,7,12,16,119.0,5.9976,40.0335,700,194.0,30.6,998.4,24.5,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.0
24843,2015,12,31,2,55.0,15.0,73.0,2400,2.0,-5.2,1028.7,-10.0,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.0
21375,2015,8,8,14,76.0,2.0,28.0,700,157.0,30.3,1006.7,19.3,0.0,1.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.0
33285,2016,12,16,20,277.0,26.0,147.0,3900,5.0,-2.2,1016.5,-7.9,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,239.0
26512,2016,3,9,15,14.0,3.0,13.0,300,84.0,6.1,1025.3,-21.3,0.0,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0
10341,2014,5,5,20,64.0,6.0,53.0,400,60.0,16.5,1009.4,-1.6,0.0,1.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0
24502,2015,12,16,21,15.0,10.0,41.0,600,8.0,-2.4,1029.1,-16.5,0.0,1.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
26707,2016,3,17,18,275.0,44.0,91.0,1800,134.0,15.3,1003.1,2.8,0.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,275.0
25405,2016,1,23,12,16.0,5.0,7.0,1000,62.0,-14.1,1038.8,-34.5,0.0,5.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0
7242,2013,12,27,17,65.0,16.0,36.0,600,7.497000000000001,-1.7,1021.1,-15.2,0.0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.0
4083,2013,8,18,2,65.0,1.4280000000000002,64.2589,400,13.0,24.3,1001.3,14.7,0.0,1.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0
32520,2016,11,14,23,23.0,6.0,74.0,1100,3.0,3.0,1021.7,-11.7,0.0,0.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.0
24895,2016,1,2,6,226.0,34.0,117.0,7200,5.0,-6.3,1014.3,-7.7,0.0,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,226.0
13564,2014,9,17,3,50.0,8.0,63.0,500,2.0,15.4,1013.7,12.2,0.0,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0
15325,2014,11,29,12,340.0,39.0,101.0,3300,2.0,3.9,1021.0,1.1,0.0,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,204.0
13830,2014,9,28,5,31.0,8.0,70.0,500,2.0,15.8,1011.7,12.2,0.0,1.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
5804,2013,10,28,19,337.0,26.0,161.3658,2900,1.0,10.6,1016.7,7.8,0.0,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,289.0
26264,2016,2,28,7,68.0,7.0,86.0,1300,2.0,-4.8,1022.1,-6.8,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60.0
29661,2016,7,18,20,106.0,2.0,64.0,1300,99.0,25.3,1001.4,21.4,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,106.0
20073,2015,6,15,8,145.0,13.0,65.0,1600,41.0,24.2,1002.9,17.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96.0
6199,2013,11,14,6,38.0,20.0,19.2982,300,40.4838,8.5,1014.1,-9.0,0.0,2.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.0
25081,2016,1,10,0,183.0,64.0,115.0,5300,5.0,-5.2,1020.3,-12.6,0.0,0.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,137.0
34346,2017,1,30,1,17.0,6.0,12.0,500,64.0,-4.175,1034.0,-24.9,0.0,3.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0
32458,2016,11,12,9,71.0,7.0,59.0,1500,4.0,5.0,1016.0,-2.6,0.0,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54.0
3065,2013,7,6,16,77.0,10.5672,29.9738,600,206.0,33.8,993.0,20.6,0.0,2.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0
25417,2016,1,24,0,41.0,2.0,10.0,1100,56.0,-14.9,1038.3,-31.0,0.0,3.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0
32773,2016,11,25,12,132.0,30.0,106.0,2800,7.0,3.3,1019.8,-10.0,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111.0
19811,2015,6,4,10,155.0,4.0,73.0,800,46.0,19.6,1000.0,16.4,0.5,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.0
11180,2014,6,9,19,28.0,9.0,32.0,300,88.0,23.8,999.7,12.7,0.0,1.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
12510,2014,8,4,5,92.0,7.0,72.0,700,2.0,25.6,995.9,24.9,0.0,1.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0
25283,2016,1,18,10,19.0,2.0,11.0,900,59.0,-8.5,1022.7,-28.1,0.0,4.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
912,2013,4,7,23,194.0,29.0,53.0,800,32.0,8.3,1002.2,3.1,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91.0
19465,2015,5,21,0,64.0,2.0,54.0,400,74.0,21.0,1008.2,4.9,0.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.0
11166,2014,6,9,5,34.0,5.0,63.0,400,6.0,15.7,999.1,15.5,0.0,1.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
7215,2013,12,26,14,12.0,11.0,8.0,300,55.4778,1.6,1027.3,-19.0,0.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.0
30126,2016,8,7,5,13.0,2.0,19.0,500,56.0,23.6,1000.5,22.4,0.0,1.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.0
12918,2014,8,21,5,161.0,9.0,83.0,900,13.0,23.0,1001.5,22.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131.0
34164,2017,1,22,11,18.0,16.0,37.0,800,45.0,-4.775,1033.0,-21.4,0.0,1.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0
21340,2015,8,7,3,96.0,10.0,17.0,1900,92.0,24.2,1005.0,21.3,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96.0
23236,2015,10,25,3,55.0,5.0,70.0,1000,2.0,10.9,1023.7,5.4,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.0
5718,2013,10,25,5,49.0,4.0,66.5172,600,1.0,3.3,1023.3,1.8,0.0,0.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0
28069,2016,5,13,12,36.0,2.0,31.0,400,94.0,23.6,1015.1,3.0,0.0,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.0
9368,2014,3,26,7,327.0,28.0,162.0,1900,2.0,12.3,1006.5,7.4,0.0,1.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.0
9190,2014,3,18,21,107.0,16.0,59.0,600,59.0,9.4,1015.8,-5.3,0.0,3.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45.0
21298,2015,8,5,9,139.0,4.0,51.0,1000,43.0,26.5,997.3,21.9,0.0,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83.0
25001,2016,1,6,16,18.0,4.0,15.0,600,58.0,3.3,1024.3,-19.5,0.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0
27646,2016,4,25,21,89.0,8.0,42.0,400,148.0,22.8,1008.6,5.7,0.0,1.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60.0
30359,2016,8,16,22,42.0,2.0,31.0,600,71.0,26.2,998.4,20.3,0.0,1.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0
30809,2016,9,4,16,32.0,6.0,23.0,500,155.0,28.2,1002.6,16.1,0.0,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.0
19516,2015,5,23,3,125.0,13.0,134.0,1100,2.0,16.0,1003.0,12.5,0.0,0.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0
4084,2013,8,18,3,54.0,1.7136,58.3052,400,14.0,23.3,1001.8,16.1,0.0,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.0
4567,2013,9,7,6,115.0,6.2832,73.908,1500,1.0,18.6,1012.3,18.1,0.0,1.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0
297,2013,3,13,8,36.0,24.0,83.0,700,31.0,4.8,1024.6,-13.6,0.0,3.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.0
30478,2016,8,21,21,82.0,2.0,63.0,1300,141.0,28.5,1004.7,21.3,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.0
31976,2016,10,23,7,31.0,2.0,40.0,600,7.0,5.2,1019.3,2.2,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0
13980,2014,10,4,11,58.0,6.0,63.0,700,25.0,16.0,1013.2,13.8,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.0
7826,2014,1,21,1,10.0,10.0,43.0,600,26.0,-3.9,1028.5,-17.8,0.0,0.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
1582,2013,5,5,21,314.0,86.0,67.0,1899,122.0,20.9,1009.7,15.7,0.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,263.0
19588,2015,5,26,3,141.0,14.0,47.0,800,105.0,21.7,1000.4,15.3,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.0
10363,2014,5,6,18,148.0,32.0,58.0,1000,107.0,18.8,997.8,7.2,0.0,1.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.0
31477,2016,10,2,12,221.0,10.0,63.0,1400,75.0,21.9,1007.8,12.4,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.0
24440,2015,12,14,7,206.0,15.0,102.0,3500,2.0,0.1,1017.9,-0.6,0.0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,206.0
2906,2013,6,30,1,159.0,6.2832,64.6695,2500,2.0,22.6,999.5,22.1,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,190.0
10393,2014,5,8,0,135.0,6.0,59.0,600,37.0,13.9,1008.4,8.9,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.0
18139,2015,3,26,18,144.0,21.0,97.0,700,92.0,18.5,1019.5,-4.3,0.0,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66.0
8810,2014,3,3,1,279.0,53.0,190.0,3000,2.0,2.1,1017.8,-1.0,0.0,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,262.0
33554,2016,12,28,1,164.0,7.0,76.0,1800,3.0,-2.7,1025.4,-5.3,0.0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,164.0
33877,2017,1,10,12,13.0,2.0,10.0,300,75.0,2.2,1026.75,-19.4,0.0,5.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
23524,2015,11,6,3,18.0,2.0,26.0,300,25.0,3.5,1025.5,1.2,0.0,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.0
2749,2013,6,23,12,39.0,29.4168,60.9741,1300,75.0,29.9,997.6,16.0,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.0
27832,2016,5,3,15,50.0,2.0,15.0,200,111.0,26.9,992.6,-8.7,0.0,4.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.0
1691,2013,5,10,10,64.0,25.0,18.0,400,69.0,26.3,997.1,0.8,0.0,4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.0
23067,2015,10,18,2,66.0,4.0,69.0,700,9.0,17.0,1016.2,3.6,0.0,2.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.0
31911,2016,10,20,14,91.0,8.0,72.0,1200,6.0,13.6,1016.3,5.7,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.0
34032,2017,1,16,23,135.0,19.0,88.0,2300,13.0,-1.2,1028.0,-6.2,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,131.0
34669,2017,2,12,12,109.0,60.0,72.0,2500,34.0,6.4,1021.4,-15.0,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.0
24503,2015,12,16,22,14.0,13.0,45.0,500,4.0,-3.0,1028.8,-16.0,0.0,1.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.0
33583,2016,12,29,6,18.0,11.0,52.0,800,18.0,-5.7,1030.6,-18.1,0.0,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.0
1268,2013,4,22,19,200.0,81.0,86.0,1500,33.0,13.7,1006.7,8.1,0.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,190.0
13477,2014,9,13,12,62.0,19.0,49.0,600,79.0,26.8,1007.8,14.5,0.0,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.0
2584,2013,6,16,15,131.0,17.4216,89.3055,2399,33.0,21.7,996.6,19.8,0.0,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,192.0
22575,2015,9,27,14,37.0,3.0,21.0,400,124.0,28.5,1008.0,9.2,0.0,1.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
33825,2017,1,8,8,17.0,12.0,39.0,600,32.0,0.1,1018.1,-11.0,0.0,1.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.0
24400,2015,12,12,15,79.0,27.0,83.0,1300,11.0,6.5,1018.5,-6.8,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.0
31103,2016,9,16,22,72.0,2.0,45.0,900,61.0,19.9,1008.2,19.1,0.0,0.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70.0
21898,2015,8,30,9,28.0,6.0,22.0,1000,60.0,24.0,1006.4,16.5,0.0,1.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
26246,2016,2,27,13,11.0,7.0,36.0,300,79.0,8.6,1018.4,-9.9,0.0,1.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.0
17967,2015,3,19,14,172.0,11.0,89.0,800,34.0,18.3,1010.8,-12.7,0.0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.0
24288,2015,12,7,23,247.0,28.0,104.0,4700,5.0,-2.0,1027.2,-3.3,0.0,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,247.0
34811,2017,2,18,10,104.0,36.0,78.0,1000,17.0,2.9,1020.1,-14.3,0.0,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82.0
3667,2013,7,31,18,159.0,12.852,49.272,1300,204.0,28.8,992.7,26.4,1.8,0.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,115.0
29560,2016,7,14,15,49.0,2.0,34.0,500,94.0,28.6,1000.0,15.8,0.0,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0
25056,2016,1,8,23,132.0,30.0,89.0,2700,2.0,-7.9,1020.8,-12.6,0.0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,119.0
11262,2014,6,13,5,105.0,8.0,99.0,700,2.0,22.2,1002.1,18.6,0.0,0.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0
14628,2014,10,31,11,253.0,24.0,121.0,2400,3.0,14.8,1015.2,11.6,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,182.0
20235,2015,6,22,2,98.0,25.0,45.0,1100,100.0,23.2,1000.2,13.9,0.0,1.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63.0
18796,2015,4,23,3,97.0,9.0,79.0,700,18.0,11.6,1006.4,8.3,0.0,0.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0
4436,2013,9,1,19,107.0,14.5656,51.9409,800,173.0,25.7,1007.9,15.4,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57.0
15036,2014,11,17,11,36.0,27.0,55.0,800,11.0,10.0,1025.0,-7.7,0.0,1.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0
19035,2015,5,3,2,124.0,2.0,60.0,1200,34.0,15.4,1004.9,13.6,0.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,112.0
33004,2016,12,5,3,76.0,11.0,61.0,1300,14.0,-1.8,1016.0,-3.1,0.0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76.0
26580,2016,3,12,11,145.0,49.0,103.0,2400,14.0,4.3,1012.9,-11.0,0.0,1.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0
3372,2013,7,19,11,126.0,16.8504,63.0271,1000,88.0,28.7,996.9,22.0,0.0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,168.0
4579,2013,9,7,18,48.0,9.4248,45.7819,600,154.0,23.7,1010.4,15.5,0.0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.0
8078,2014,1,31,13,100.0,68.0,65.0,1200,29.0,3.2,1011.9,-3.8,0.0,1.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0
20661,2015,7,9,20,52.0,6.0,28.0,600,226.0,29.9,1005.3,14.0,0.0,1.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52.0
28610,2016,6,5,1,157.0,10.0,91.0,1000,67.0,19.5,1003.6,13.7,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.0
3845,2013,8,8,4,33.0,25.4184,51.325,700,2.0,21.1,995.2,20.8,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27.0
22076,2015,9,6,19,53.0,2.0,27.0,800,94.0,21.9,1006.4,16.2,0.0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0
12618,2014,8,8,17,46.0,10.0,32.0,600,136.0,29.7,1000.7,14.7,0.0,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0
20525,2015,7,4,4,44.0,9.0,29.0,600,52.0,20.2,1004.4,11.4,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0
29289,2016,7,3,8,143.0,2.0,80.0,900,17.0,25.2,1001.0,19.1,0.0,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82.0
27396,2016,4,15,11,85.0,24.0,85.0,1200,24.0,17.2,1007.0,1.2,0.0,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.0
34770,2017,2,16,17,10.0,4.0,24.0,300,68.0,6.7,1016.8,-14.7,0.0,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0
24661,2015,12,23,12,355.0,54.0,139.0,4400,7.0,3.1,1021.3,-4.6,0.0,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,355.0
23174,2015,10,22,13,7.0,2.0,16.0,300,27.0,10.3,1019.0,4.4,0.0,0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0
10295,2014,5,3,22,129.0,6.0,13.0,300,62.0,12.5,1012.0,-5.5,0.0,5.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32.0
31198,2016,9,20,21,105.0,2.0,126.0,900,12.0,16.3,1013.4,11.7,0.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.0
29719,2016,7,21,6,10.0,2.0,13.0,600,33.0,22.1,994.8,21.6,0.0,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0
20697,2015,7,11,8,139.0,12.0,63.0,1000,32.0,25.7,1004.2,19.6,0.0,1.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98.0
17737,2015,3,10,0,26.0,8.0,74.0,600,16.0,-2.7,1031.7,-26.6,0.0,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.0
27550,2016,4,21,21,73.0,2.0,18.0,200,105.0,22.3,999.5,-9.6,0.0,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.0
19489,2015,5,22,0,61.0,11.0,32.0,600,115.0,19.8,1004.6,7.8,0.0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.0
15364,2014,12,1,3,147.0,4.0,5.0,100,34.0,-4.8,1019.0,-23.8,0.0,4.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.0
26026,2016,2,18,9,23.0,5.0,18.0,100,74.0,4.4,1016.2,-16.7,0.0,3.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2156,2013,5,29,19,82.0,8.0,63.0,400,92.0,25.4,1002.2,6.6,0.0,3.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.0
16868,2015,2,1,19,156.0,58.0,109.0,2200,2.0,-1.0,1027.0,-15.3,0.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128.0
4566,2013,9,7,5,100.0,6.8544,76.1663,1500,1.0,18.2,1011.7,17.7,0.0,0.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98.0
14831,2014,11,8,22,126.0,5.0,88.0,1200,2.0,2.2,1030.0,1.6,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.0
20281,2015,6,24,0,197.0,26.0,28.0,1600,157.0,26.9,1000.2,18.5,0.0,1.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,164.0
33177,2016,12,12,8,245.0,40.0,122.0,3800,5.0,1.0,1017.2,-4.4,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,230.0
30728,2016,9,1,7,52.0,2.0,28.0,300,44.0,23.0,989.8,1.9,0.0,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0
17842,2015,3,14,9,97.0,30.0,94.0,1500,2.0,2.5,1018.4,-4.9,0.0,1.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72.0
31561,2016,10,6,0,101.0,2.0,72.0,1400,2.0,14.1,1016.9,13.0,0.0,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.0
15301,2014,11,28,12,125.0,26.0,70.0,1200,15.0,8.2,1018.0,-3.0,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.0
12748,2014,8,14,3,22.0,5.0,53.0,600,2.0,16.8,1002.8,16.8,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.0
3164,2013,7,10,19,17.0,2.2848,47.0137,500,21.0,22.5,1000.1,21.1,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27.0
